1.000000000000000000e+00,1.000000000000000000e+00,-1.874031574047928510e-03,-1.184007046478329633e-01,9.718153370767099175e-02
1.000000000000000000e+00,2.000000000000000000e+00,-6.942807871864609126e-01,-7.899781963149776765e-01,-5.997555240603352766e-01
1.000000000000000000e+00,3.000000000000000000e+00,-1.091971403854698153e+00,-1.182758537931874354e+00,-9.826016037795484159e-01
1.000000000000000000e+00,4.000000000000000000e+00,-1.385225814088186569e+00,-1.477759567294412824e+00,-1.281060134262405947e+00
1.000000000000000000e+00,5.000000000000000000e+00,-1.609775563848928170e+00,-1.720345085144292741e+00,-1.512539990977212367e+00
2.000000000000000000e+00,1.000000000000000000e+00,6.909761883216859468e-01,5.885781367484175242e-01,8.006293496486783789e-01
2.000000000000000000e+00,2.000000000000000000e+00,4.195482427974315219e-03,-9.949535512149473848e-02,8.815553106955845153e-02
2.000000000000000000e+00,3.000000000000000000e+00,-4.048490319377423541e-01,-5.018153823151977333e-01,-3.142168377191826290e-01
2.000000000000000000e+00,4.000000000000000000e+00,-6.927707185031664050e-01,-7.907206925054002244e-01,-5.913401531870553507e-01
2.000000000000000000e+00,5.000000000000000000e+00,-9.197373069678661528e-01,-1.002898874289685160e+00,-8.200994586838203926e-01
3.000000000000000000e+00,1.000000000000000000e+00,1.094969608291670449e+00,1.017448498819699898e+00,1.186179791508706227e+00
3.000000000000000000e+00,2.000000000000000000e+00,4.065627034210226864e-01,3.159615026600413046e-01,5.208084111571072983e-01
3.000000000000000000e+00,3.000000000000000000e+00,5.095380665315518871e-04,-1.028487896152986553e-01,8.755515215091776160e-02
3.000000000000000000e+00,4.000000000000000000e+00,-2.912867368818272684e-01,-4.020050258454174741e-01,-1.901731073042759179e-01
3.000000000000000000e+00,5.000000000000000000e+00,-5.100470529105531892e-01,-6.219202715806307902e-01,-4.016528966291256775e-01
4.000000000000000000e+00,1.000000000000000000e+00,1.388845874825989535e+00,1.295631109030193517e+00,1.489040370843328409e+00
4.000000000000000000e+00,2.000000000000000000e+00,6.897821503502268303e-01,6.047732087809540857e-01,7.767909639289970469e-01
4.000000000000000000e+00,3.000000000000000000e+00,2.899730244957584580e-01,1.932759465268386878e-01,3.950015917565619095e-01
4.000000000000000000e+00,4.000000000000000000e+00,1.805504126364621063e-04,-1.069030870757126106e-01,7.259476421901640830e-02
4.000000000000000000e+00,5.000000000000000000e+00,-2.175602247396910827e-01,-3.158622183616422996e-01,-1.222332768702858452e-01
5.000000000000000000e+00,1.000000000000000000e+00,1.608363942700749005e+00,1.516337936806337883e+00,1.709118251566837721e+00
5.000000000000000000e+00,2.000000000000000000e+00,9.218945398150611981e-01,8.383448765758197974e-01,1.028126054855665439e+00
5.000000000000000000e+00,3.000000000000000000e+00,5.151781347264264843e-01,4.148556985192912161e-01,6.157321946378682131e-01
5.000000000000000000e+00,4.000000000000000000e+00,2.253827863222233607e-01,1.219798214607590997e-01,3.216946607254414503e-01
5.000000000000000000e+00,5.000000000000000000e+00,1.943418216440744375e-03,-9.733004625387986497e-02,1.012409478329650558e-01
